stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"22189","Southern Cross Station","-37.81833441","144.95201366","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0","10"
"22190","Southern Cross Station","-37.81844914","144.95187417","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0","11"
"22191","Southern Cross Station","-37.81846577","144.95179419","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0","12"
"22192","Southern Cross Station","-37.81849983","144.95167965","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0","13"
"22193","Southern Cross Station","-37.81852527","144.95158806","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0","14"
"22238","Flinders Street Station","-37.81830513","144.96696435","https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:FSS","1","Level 0",""
"22239","North Melbourne Station","-37.80755595","144.94216843","https://transport.vic.gov.au/stop/1144/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:NME","1","Level -1",""
"22240","Footscray Station","-37.80157779","144.90214034","https://transport.vic.gov.au/stop/1072/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:FSY","1","Level 0",""
"22241","Sunshine Station","-37.78833946","144.83246381","https://transport.vic.gov.au/stop/1218/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SUN","1","Level 0",""
"22242","Ginifer Station","-37.75973882","144.81114215","https://transport.vic.gov.au/stop/1076/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:GIN","1","Level 0",""
"22243","St Albans Station","-37.74514179","144.80011024","https://transport.vic.gov.au/stop/1184/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SAB","1","Level 0",""
"22244","Watergardens Station","-37.70097389","144.77409435","https://transport.vic.gov.au/stop/1202/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WGS","1","Level 0",""
"22245","Newport Station","-37.84278575","144.88338205","https://transport.vic.gov.au/stop/1141/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:NPT","1","Level 0",""
"22246","Werribee Station","-37.89935058","144.66109614","https://transport.vic.gov.au/stop/1205/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WER","1","Level 0",""
"22247","Richmond Station","-37.82407446","144.99016426","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 0",""
"22248","Caulfield Station","-37.87722507","145.04251962","https://transport.vic.gov.au/stop/1036/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CFD","1","Level 1",""
"22249","Clayton Station","-37.92456781","145.12068518","https://transport.vic.gov.au/stop/1040/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CLA","1","Level 1",""
"22250","Dandenong Station","-37.98996792","145.20972537","https://transport.vic.gov.au/stop/1049/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:DNG","1","Level 0",""
"22251","Berwick Station","-38.03957740","145.34495854","https://transport.vic.gov.au/stop/1021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BEW","1","Level 0",""
"22252","Pakenham Station","-38.08061383","145.48636768","https://transport.vic.gov.au/stop/1153/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:PKM","1","Level 1",""
"22253","Essendon Station","-37.75600088","144.91609565","https://transport.vic.gov.au/stop/1064/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ESD","1","Level 0",""
"22254","Broadmeadows Station","-37.68295879","144.91959307","https://transport.vic.gov.au/stop/1028/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BMS","1","Level 0",""
"26100","Aircraft Rail Replacement Bus Stop","-37.86713926","144.76089560","https://transport.vic.gov.au/stop/1220/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ACF","1","Level 0","Replacement bus"
"26101","Alamein Rail Replacement Bus Stop","-37.86827813","145.07982729","https://transport.vic.gov.au/stop/1002/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ALM","1","Level 0","Replacement bus"
"26102","Albion Rail Replacement Bus Stop","-37.77703428","144.82585709","https://transport.vic.gov.au/stop/1003/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ALB","1","Level 0","Replacement bus"
"26103","Alphington Rail Replacement Bus Stop","-37.77809390","145.03111528","https://transport.vic.gov.au/stop/1004/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ALP","1","Level 0","Replacement bus"
"26104","Altona Rail Replacement Bus Stop","-37.86692411","144.83071983","https://transport.vic.gov.au/stop/1005/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ALT","1","Level 0","Replacement bus"
"26105","Anstey Rail Replacement Bus Stop","-37.76069268","144.96330992","https://transport.vic.gov.au/stop/1006/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ASY","1","Level 0","Replacement bus"
"26106","Armadale Rail Replacement Bus Stop","-37.85725345","145.02033842","https://transport.vic.gov.au/stop/1008/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ARM","1","Level 0","Replacement bus"
"26107","Ascot Vale Rail Replacement Bus Stop","-37.77657611","144.92331791","https://transport.vic.gov.au/stop/1009/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ASV","1","Level 0","Replacement bus"
"26108","Ashburton Rail Replacement Bus Stop","-37.86245730","145.08153566","https://transport.vic.gov.au/stop/1010/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ASH","1","Level 0","Replacement bus"
"26109","Aspendale Rail Replacement Bus Stop","-38.02680418","145.10205782","https://transport.vic.gov.au/stop/1011/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ASP","1","Level 0","Replacement bus"
"26110","Auburn Rail Replacement Bus Stop","-37.82385800","145.04637321","https://transport.vic.gov.au/stop/1012/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:AUB","1","Level 0","Replacement bus"
"26111","Balaclava Rail Replacement Bus Stop","-37.86879066","144.99332639","https://transport.vic.gov.au/stop/1013/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BCV","1","Level 0","Replacement bus"
"26112","Batman Rail Replacement Bus Stop","-37.73361883","144.96526621","https://transport.vic.gov.au/stop/1014/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BAT","1","Level 0","Replacement bus"
"26113","Baxter Rail Replacement Bus Stop","-38.19534878","145.15759285","https://transport.vic.gov.au/stop/1015/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BXR","1","Level 0","Replacement bus"
"26114","Bayswater Rail Replacement Bus Stop","-37.84115658","145.26652474","https://transport.vic.gov.au/stop/1016/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BAY","1","Level 0","Replacement bus"
"26115","Beaconsfield Rail Replacement Bus Stop","-38.05068421","145.36651008","https://transport.vic.gov.au/stop/1017/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BFD","1","Level 0","Replacement bus"
"26116","Belgrave Rail Replacement Bus Stop","-37.90926733","145.35615208","https://transport.vic.gov.au/stop/1018/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BEG","1","Level 0","Replacement bus"
"26117","Bell Rail Replacement Bus Stop","-37.74556230","145.00282205","https://transport.vic.gov.au/stop/1019/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BEL","1","Level 0","Replacement bus"
"26118","Bentleigh Rail Replacement Bus Stop","-37.91828296","145.03713157","https://transport.vic.gov.au/stop/1020/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BEN","1","Level 0","Replacement bus"
"26119","Berwick Rail Replacement Bus Stop","-38.03873426","145.34460149","https://transport.vic.gov.au/stop/1021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BEW","1","Level 0","Replacement bus"
"26120","Bittern Rail Replacement Bus Stop","-38.33787449","145.17671010","https://transport.vic.gov.au/stop/1022/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BIT","1","Level 0","Replacement bus"
"26121","Blackburn Rail Replacement Bus Stop","-37.81988710","145.15037031","https://transport.vic.gov.au/stop/1023/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BBN","1","Level 0","Replacement bus"
"26122","Bonbeach Rail Replacement Bus Stop","-38.06706644","145.12045262","https://transport.vic.gov.au/stop/1024/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BON","1","Level 0","Replacement bus"
"26124","Box Hill Rail Replacement Bus Stop","-37.81807366","145.12177613","https://transport.vic.gov.au/stop/1026/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BOX","1","Level 0","Replacement bus"
"26125","Brighton Beach Rail Replacement Bus Stop","-37.92776985","144.99055203","https://transport.vic.gov.au/stop/1027/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BBH","1","Level 0","Replacement bus"
"26126","Broadmeadows Rail Replacement Bus Stop","-37.68341377","144.91882061","https://transport.vic.gov.au/stop/1028/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BMS","1","Level 0","Replacement bus"
"26127","Brunswick Rail Replacement Bus Stop","-37.76695524","144.96222993","https://transport.vic.gov.au/stop/1029/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BWK","1","Level 0","Replacement bus"
"26128","Burnley Rail Replacement Bus Stop","-37.82832757","145.00710276","https://transport.vic.gov.au/stop/1030/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BLY","1","Level 0","Replacement bus"
"26129","Burwood Rail Replacement Bus Stop","-37.85146229","145.08150248","https://transport.vic.gov.au/stop/1031/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BWD","1","Level 0","Replacement bus"
"26130","Camberwell Rail Replacement Bus Stop","-37.82633708","145.05840781","https://transport.vic.gov.au/stop/1032/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CAM","1","Level 0","Replacement bus"
"26131","Canterbury Rail Replacement Bus Stop","-37.82388194","145.08070589","https://transport.vic.gov.au/stop/1033/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CBY","1","Level 0","Replacement bus"
"26132","Cardinia Road Rail Replacement Bus Stop","-38.07217075","145.43825108","https://transport.vic.gov.au/stop/1223/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CDA","1","Level 0","Replacement bus"
"26133","Carnegie Rail Replacement Bus Stop","-37.88593766","145.05763928","https://transport.vic.gov.au/stop/1034/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CNE","1","Level 0","Replacement bus"
"26134","Carrum Rail Replacement Bus Stop","-38.07588289","145.12459318","https://transport.vic.gov.au/stop/1035/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CAR","1","Level 0","Replacement bus"
"26135","Caulfield Rail Replacement Bus Stop","-37.87758588","145.04199844","https://transport.vic.gov.au/stop/1036/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CFD","1","Level 0","Replacement bus"
"26136","Chatham Rail Replacement Bus Stop","-37.82502902","145.08917445","https://transport.vic.gov.au/stop/1037/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CHM","1","Level 0","Replacement bus"
"26137","Chelsea Rail Replacement Bus Stop","-38.05218460","145.11628617","https://transport.vic.gov.au/stop/1038/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CSA","1","Level 0","Replacement bus"
"26138","Cheltenham Rail Replacement Bus Stop","-37.96800221","145.05513694","https://transport.vic.gov.au/stop/1039/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CTM","1","Level 0","Replacement bus"
"26139","Clayton Rail Replacement Bus Stop","-37.92479163","145.12115730","https://transport.vic.gov.au/stop/1040/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CLA","1","Level 0","Replacement bus"
